INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,PCJEWELLER,23/02/2017,00000394.00,00000394.00,00000390.00,00000390.00,000000000096000,        1764000.00,             4500,              003,              003
FUTSTK    ,PETRONET  ,25/01/2017,00000369.25,00000375.00,00000366.50,00000371.95,000000004744500,     1624805250.00,          4375500,             2917,             2777
FUTSTK    ,PETRONET  ,23/02/2017,00000369.75,00000375.40,00000368.95,00000373.20,000000000078000,       25689300.00,            69000,              046,              046
FUTSTK    ,PFC       ,25/01/2017,00000132.65,00000137.00,00000132.35,00000136.45,000000017970000,     2606706000.00,         19278000,             3213,             3005
FUTSTK    ,PFC       ,23/02/2017,00000129.40,00000132.10,00000129.15,00000131.70,000000001596000,       78603600.00,           600000,              100,              096
FUTSTK    ,PIDILITIND,25/01/2017,00000633.00,00000639.25,00000628.50,00000634.95,000000001362000,      242804250.00,           383000,              383,              372
FUTSTK    ,PIDILITIND,23/02/2017,00000636.95,00000637.95,00000636.95,00000637.95,000000000017000,        6378050.00,            10000,              010,              010
FUTSTK    ,PNB       ,25/01/2017,00000124.20,00000125.40,00000122.15,00000124.85,000000050666000,     7062336750.00,         56700000,             8100,             7632
FUTSTK    ,PNB       ,23/02/2017,00000123.60,00000124.85,00000123.00,00000124.35,000000004165000,      239867250.00,          1932000,              276,              270
FUTSTK    ,PNB       ,30/03/2017,00000123.80,00000124.55,00000123.80,00000124.25,000000000203000,        6953100.00,            56000,              008,              008
FUTSTK    ,POWERGRID ,25/01/2017,00000190.50,00000199.50,00000190.35,00000198.25,000000017636000,     5123325200.00,         26032000,             6508,             5837
FUTSTK    ,POWERGRID ,23/02/2017,00000190.45,00000199.25,00000190.45,00000198.00,000000000248000,       66064200.00,           336000,              084,              084
FUTSTK    ,PTC       ,25/01/2017,00000081.45,00000084.15,00000080.55,00000083.45,000000017128000,      890176000.00,         10768000,             1346,             1265
FUTSTK    ,PTC       ,23/02/2017,00000082.20,00000084.00,00000080.90,00000083.70,000000000520000,       20513200.00,           248000,              031,              030
FUTSTK    ,RCOM      ,25/01/2017,00000033.25,00000033.30,00000032.35,00000032.60,000000108456000,      764259000.00,         23316000,             1943,             1716
FUTSTK    ,RCOM      ,23/02/2017,00000033.25,00000033.30,00000032.50,00000032.70,000000006768000,       71218800.00,          2172000,              181,              175
FUTSTK    ,RCOM      ,30/03/2017,00000033.40,00000033.40,00000032.60,00000032.75,000000001056000,       20509800.00,           624000,              052,              052
FUTSTK    ,RECLTD    ,25/01/2017,00000133.00,00000137.55,00000132.25,00000136.55,000000025224000,     3280141200.00,         24288000,             4048,             3743
FUTSTK    ,RECLTD    ,23/02/2017,00000129.40,00000132.90,00000128.75,00000132.00,000000002316000,      168262800.00,          1290000,              215,              213
FUTSTK    ,RELCAPITAL,25/01/2017,00000456.60,00000457.55,00000450.60,00000453.90,000000011176500,     2519022225.00,          5547000,             3698,             3510
FUTSTK    ,RELCAPITAL,23/02/2017,00000459.80,00000459.80,00000453.60,00000455.55,000000000121500,       33505125.00,            73500,              049,              049
FUTSTK    ,RELIANCE  ,25/01/2017,00001089.40,00001090.65,00001080.10,00001085.00,000000014359500,     3039555125.00,          2800000,             5600,             4817
FUTSTK    ,RELIANCE  ,23/02/2017,00001093.30,00001093.30,00001085.70,00001089.35,000000000368500,      103565525.00,            95000,              190,              158
FUTSTK    ,RELIANCE  ,30/03/2017,00001096.20,00001096.20,00001093.20,00001086.40,000000000017000,        3825600.00,             3500,              007,              007
FUTSTK    ,RELINFRA  ,25/01/2017,00000509.00,00000516.10,00000502.10,00000511.10,000000006328400,     3811470390.00,          7473700,             5749,             5389
FUTSTK    ,RELINFRA  ,23/02/2017,00000510.00,00000517.15,00000503.35,00000512.70,000000000162500,       31191420.00,            61100,              047,              047
FUTSTK    ,RPOWER    ,25/01/2017,00000044.80,00000045.90,00000044.05,00000045.40,000000049656000,      675900600.00,         14964000,             1247,             1181
FUTSTK    ,RPOWER    ,23/02/2017,00000044.85,00000046.05,00000044.30,00000045.65,000000003060000,       22764600.00,           504000,              042,              042
FUTSTK    ,RPOWER    ,30/03/2017,00000044.80,00000044.80,00000044.80,00000044.80,000000000132000,         537600.00,            12000,              001,              001
* - OPEN_INT as available in the trading system at the end of trading hours.                                                                                                                                                                                                                                                                                                                                                                                                                                        
