INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,RECLTD    ,25/01/2017,00000129.65,00000129.85,00000127.05,00000128.05,000000026292000,     1242348600.00,          9672000,             1612,             1529
FUTSTK    ,RECLTD    ,23/02/2017,00000125.95,00000126.25,00000124.00,00000124.60,000000001572000,       77287500.00,           618000,              103,              101
FUTSTK    ,RELCAPITAL,25/01/2017,00000449.40,00000454.50,00000446.55,00000449.95,000000011227500,     3033032100.00,          6729000,             4486,             4270
FUTSTK    ,RELCAPITAL,23/02/2017,00000453.90,00000456.15,00000450.00,00000452.30,000000000085500,       21708000.00,            48000,              032,              032
FUTSTK    ,RELIANCE  ,25/01/2017,00001082.80,00001094.90,00001082.30,00001090.15,000000014163000,     3883152050.00,          3561000,             7122,             6383
FUTSTK    ,RELIANCE  ,23/02/2017,00001089.20,00001099.10,00001087.45,00001094.60,000000000291500,      131473700.00,           120000,              240,              173
FUTSTK    ,RELIANCE  ,30/03/2017,00001098.00,00001104.00,00001098.00,00001099.00,000000000014000,       22554975.00,            20500,              041,              035
FUTSTK    ,RELINFRA  ,25/01/2017,00000495.25,00000506.75,00000495.05,00000503.00,000000006318000,     3511750905.00,          6995300,             5381,             5021
FUTSTK    ,RELINFRA  ,23/02/2017,00000500.75,00000505.50,00000500.20,00000505.20,000000000135200,       18350800.00,            36400,              028,              028
FUTSTK    ,RPOWER    ,25/01/2017,00000043.80,00000044.20,00000043.65,00000044.15,000000049260000,      212774400.00,          4836000,              403,              356
FUTSTK    ,RPOWER    ,23/02/2017,00000044.40,00000044.40,00000043.95,00000043.95,000000002508000,       13204800.00,           300000,              025,              014
* - OPEN_INT as available in the trading system at the end of trading hours.                                                                                                                                                                                                                                                                                                                                                                                                                                        
